time, Quad.Pos.Z, Quad.Est.Z, Quad.Vel.Z, Quad.Est.VZ
9.490205,-0.999003,-0.944910,0.025292,0.048490
9.495207,-0.998877,-0.944620,0.025192,0.047953
9.500209,-0.998751,-0.944429,0.025131,0.047708
9.505211,-0.998626,-0.944144,0.024743,0.046858
9.510213,-0.998504,-0.943957,0.024369,0.046308
9.515215,-0.998384,-0.943681,0.023721,0.045184
9.520217,-0.998267,-0.943501,0.023032,0.044329
9.525219,-0.998153,-0.943237,0.022809,0.043544
9.530221,-0.998040,-0.943064,0.022463,0.042981
9.535223,-0.997928,-0.942807,0.022115,0.042196
9.540225,-0.997819,-0.942639,0.021536,0.041405
9.545227,-0.997714,-0.942393,0.020989,0.040300
9.550229,-0.997609,-0.942232,0.020758,0.039796
9.555231,-0.997507,-0.941995,0.020369,0.038990
9.560233,-0.997406,-0.941840,0.019961,0.038390
9.565235,-0.997308,-0.941611,0.019545,0.037433
9.570237,-0.997211,-0.941462,0.019096,0.036812
9.575239,-0.997118,-0.941243,0.018419,0.035660
9.580241,-0.997028,-0.941102,0.017469,0.034697
9.585243,-0.996943,-0.940897,0.016645,0.033182
9.590245,-0.996863,-0.940765,0.015765,0.032239
9.595247,-0.996786,-0.940574,0.015191,0.031120
9.600249,-0.996712,-0.940450,0.014692,0.030427
9.605251,-0.996640,-0.940270,0.014229,0.029443
9.610253,-0.996570,-0.940153,0.013825,0.028904
9.615255,-0.996502,-0.939981,0.013205,0.027859
9.620257,-0.996439,-0.939871,0.012497,0.026932
9.625259,-0.996378,-0.939711,0.011942,0.025865
9.630261,-0.996319,-0.939608,0.011424,0.025222
9.635263,-0.996263,-0.939459,0.011210,0.024418
9.640265,-0.996208,-0.939361,0.011034,0.024099
9.645267,-0.996154,-0.939219,0.010417,0.023073
9.650270,-0.996105,-0.939127,0.009493,0.022193
9.655272,-0.996060,-0.938997,0.008547,0.020579
9.660274,-0.996022,-0.938916,0.007111,0.019138
9.665276,-0.995991,-0.938806,0.005214,0.016474
9.670278,-0.995972,-0.938742,0.003109,0.014486
9.675280,-0.995962,-0.938662,0.001231,0.011601
9.680282,-0.995962,-0.938617,-0.000760,0.009632
9.685284,-0.995972,-0.938565,-0.002873,0.006680
9.690286,-0.995993,-0.938541,-0.005155,0.004413
9.695288,-0.996026,-0.938521,-0.007706,0.000861
9.700290,-0.996072,-0.938520,-0.009917,-0.001310
9.705292,-0.996128,-0.938534,-0.012348,-0.004695
9.710294,-0.996197,-0.938555,-0.014609,-0.006933
9.715296,-0.996277,-0.938603,-0.016793,-0.010031
9.720298,-0.996367,-0.938645,-0.018783,-0.012092
9.725300,-0.996466,-0.938723,-0.020639,-0.014737
9.730302,-0.996575,-0.938784,-0.022349,-0.016374
9.735304,-0.996691,-0.938887,-0.023915,-0.018721
9.740306,-0.996814,-0.938963,-0.025036,-0.020017
9.745308,-0.996941,-0.939085,-0.025471,-0.021026
9.750310,-0.997069,-0.939170,-0.025787,-0.021497
9.755312,-0.997200,-0.939301,-0.026436,-0.022476
9.760314,-0.997334,-0.939391,-0.026795,-0.023080
9.765316,-0.997468,-0.939531,-0.026935,-0.023559
9.770318,-0.997602,-0.939625,-0.026711,-0.023591
9.775320,-0.997734,-0.939766,-0.025924,-0.023057
9.780322,-0.997861,-0.939858,-0.025157,-0.022756
9.785324,-0.997983,-0.939992,-0.023924,-0.021579
9.790326,-0.998100,-0.940078,-0.022812,-0.020851
9.795328,-0.998210,-0.940201,-0.021745,-0.019853
9.800330,-0.998315,-0.940279,-0.020573,-0.018982
9.805332,-0.998416,-0.940392,-0.019794,-0.018209
9.810334,-0.998514,-0.940464,-0.019486,-0.017894
9.815336,-0.998610,-0.940572,-0.019276,-0.017993
9.820338,-0.998705,-0.940644,-0.018768,-0.017792
9.825340,-0.998797,-0.940749,-0.018093,-0.017076
9.830342,-0.998886,-0.940817,-0.017483,-0.016628
9.835344,-0.998972,-0.940916,-0.016863,-0.016113
9.840346,-0.999053,-0.940979,-0.015712,-0.015359
9.845348,-0.999128,-0.941068,-0.014561,-0.013923
9.850350,-0.999198,-0.941123,-0.013594,-0.013312
9.855352,-0.999263,-0.941201,-0.012786,-0.012403
9.860354,-0.999325,-0.941250,-0.012191,-0.012074
9.865356,-0.999385,-0.941322,-0.011626,-0.011530
9.870358,-0.999441,-0.941367,-0.010954,-0.011035
9.875360,-0.999493,-0.941432,-0.010259,-0.010375
9.880363,-0.999543,-0.941473,-0.009597,-0.009865
9.885365,-0.999590,-0.941531,-0.009283,-0.009467
9.890367,-0.999636,-0.941569,-0.009469,-0.009520
9.895369,-0.999685,-0.941628,-0.009925,-0.010143
9.900371,-0.999735,-0.941669,-0.009947,-0.010387
9.905373,-0.999784,-0.941730,-0.009647,-0.010032
9.910375,-0.999831,-0.941770,-0.009363,-0.010067
9.915377,-0.999876,-0.941829,-0.008518,-0.009135
9.920379,-0.999916,-0.941865,-0.007670,-0.008460
9.925381,-0.999952,-0.941914,-0.006669,-0.007369
9.930383,-0.999983,-0.941943,-0.006046,-0.006731
9.935385,-1.000011,-0.941982,-0.005551,-0.006072
9.940387,-1.000038,-0.942006,-0.004948,-0.005650
9.945389,-1.000060,-0.942038,-0.004111,-0.004699
9.950391,-1.000077,-0.942056,-0.003153,-0.004014
9.955393,-1.000090,-0.942078,-0.002245,-0.002885
9.960395,-1.000100,-0.942089,-0.001670,-0.002485
9.965397,-1.000108,-0.942102,-0.001481,-0.002132
9.970399,-1.000113,-0.942111,-0.000585,-0.001541
9.975401,-1.000111,-0.942117,0.000908,0.000043
9.980403,-1.000103,-0.942116,0.002257,0.001199
9.985405,-1.000088,-0.942106,0.003143,0.002310
9.990407,-1.000069,-0.942096,0.004389,0.003189
9.995409,-1.000044,-0.942074,0.005370,0.004533
10.000411,-1.000016,-0.942055,0.005783,0.004850
10.005413,-0.999985,-0.942025,0.006301,0.005498
10.010415,-0.999954,-0.942003,0.006324,0.005630
10.015417,-0.999925,-0.941970,0.005131,0.004607
10.020419,-0.999909,-0.941954,0.001732,0.002156
10.025421,-0.999917,-0.941952,-0.004116,-0.004270
10.030423,-0.999960,-0.941975,-0.011827,-0.010251
10.035425,-1.000045,-0.942056,-0.020714,-0.020601
10.040427,-1.000177,-0.942146,-0.029928,-0.027949
10.045429,-1.000355,-0.942336,-0.039412,-0.039219
10.050431,-1.000577,-0.942500,-0.047621,-0.046091
10.055433,-1.000833,-0.942793,-0.053288,-0.053451
10.060435,-1.001113,-0.943010,-0.057741,-0.056957
10.065437,-1.001414,-0.943361,-0.061572,-0.061505
10.070439,-1.001732,-0.943610,-0.064960,-0.063989
10.075441,-1.002067,-0.944002,-0.068600,-0.068034
10.080443,-1.002422,-0.944277,-0.072360,-0.070873
10.085445,-1.002796,-0.944710,-0.076376,-0.075075
10.090447,-1.003189,-0.945014,-0.080225,-0.078030
10.095449,-1.003599,-0.945488,-0.082761,-0.080869
10.100451,-1.004017,-0.945813,-0.084280,-0.081943
10.105453,-1.004439,-0.946305,-0.084245,-0.081814
10.110456,-1.004857,-0.946632,-0.082853,-0.080655
10.115458,-1.005261,-0.947109,-0.079293,-0.076482
10.120460,-1.005645,-0.947411,-0.074892,-0.072858
10.125462,-1.006004,-0.947836,-0.069715,-0.066477
10.130464,-1.006336,-0.948097,-0.064276,-0.062011
10.135466,-1.006641,-0.948455,-0.058828,-0.055047
10.140468,-1.006921,-0.948671,-0.054113,-0.051067
10.145470,-1.007177,-0.948965,-0.049309,-0.045016
10.150472,-1.007408,-0.949141,-0.044239,-0.040812
10.155474,-1.007615,-0.949373,-0.039230,-0.034490
10.160476,-1.007795,-0.949507,-0.034140,-0.030178
10.165478,-1.007951,-0.949675,-0.029052,-0.023769
10.170480,-1.008081,-0.949766,-0.024069,-0.019529
10.175482,-1.008186,-0.949870,-0.018812,-0.013013
10.180484,-1.008264,-0.949918,-0.013471,-0.008508
10.185486,-1.008316,-0.949955,-0.008314,-0.001855
10.190488,-1.008342,-0.949958,-0.003067,0.002628
10.195490,-1.008342,-0.949930,0.001662,0.008811
10.200492,-1.008322,-0.949891,0.005674,0.012383
10.205494,-1.008283,-0.949807,0.009210,0.017009
10.210496,-1.008225,-0.949736,0.012958,0.020290
10.215498,-1.008150,-0.949605,0.016362,0.024882
10.220500,-1.008059,-0.949502,0.019375,0.027617
10.225502,-1.007953,-0.949329,0.022306,0.031458
10.230504,-1.007833,-0.949201,0.025312,0.034140
10.235506,-1.007698,-0.948988,0.027964,0.037730
10.240508,-1.007550,-0.948835,0.030410,0.040013
10.245510,-1.007392,-0.948589,0.032418,0.042822
10.250512,-1.007225,-0.948416,0.034311,0.044518
10.255514,-1.007047,-0.948144,0.036393,0.047358
10.260516,-1.006859,-0.947952,0.038243,0.049171
10.265518,-1.006663,-0.947653,0.039799,0.051432
10.270520,-1.006460,-0.947445,0.041139,0.052867
10.275522,-1.006251,-0.947125,0.042193,0.054553
10.280524,-1.006038,-0.946905,0.042996,0.055452
10.285526,-1.005821,-0.946570,0.043645,0.056659
10.290528,-1.005600,-0.946343,0.044611,0.057620
10.295530,-1.005373,-0.945994,0.045980,0.059554
10.300532,-1.005140,-0.945754,0.046778,0.060601
10.305534,-1.004905,-0.945389,0.047287,0.061595
10.310536,-1.004667,-0.945142,0.047545,0.062096
10.315538,-1.004430,-0.944769,0.047286,0.062277
10.320540,-1.004193,-0.944519,0.047521,0.062607
10.325542,-1.003954,-0.944141,0.048194,0.063800
10.330544,-1.003711,-0.943885,0.048776,0.064490
10.335546,-1.003465,-0.943496,0.049714,0.065984
10.340549,-1.003214,-0.943231,0.050362,0.066823
10.345551,-1.002961,-0.942828,0.050733,0.067616
10.350553,-1.002707,-0.942557,0.050873,0.068169
10.355555,-1.002454,-0.942148,0.050374,0.067979
10.360557,-1.002204,-0.941877,0.049596,0.067721
10.365559,-1.001959,-0.941472,0.048578,0.067016
10.370561,-1.001720,-0.941204,0.047279,0.066289
10.375563,-1.001488,-0.940809,0.045639,0.064802
10.380565,-1.001264,-0.940551,0.044479,0.064072
10.385567,-1.001045,-0.940168,0.043295,0.063078
10.390569,-1.000831,-0.939916,0.042316,0.062592
10.395571,-1.000622,-0.939543,0.041309,0.061771
10.400573,-1.000418,-0.939296,0.040609,0.061505
10.405575,-1.000217,-0.938928,0.039794,0.060956
10.410577,-1.000021,-0.938685,0.038976,0.060591
10.415579,-0.999829,-0.938322,0.037999,0.059937
10.420581,-0.999643,-0.938083,0.036677,0.059194
10.425583,-0.999464,-0.937730,0.035171,0.057849
10.430585,-0.999291,-0.937500,0.034202,0.057193
10.435587,-0.999122,-0.937157,0.033764,0.057028
10.440589,-0.998954,-0.936929,0.033423,0.057018
10.445591,-0.998789,-0.936588,0.032637,0.056641
10.450593,-0.998629,-0.936361,0.031493,0.056044
10.455595,-0.998475,-0.936027,0.030401,0.055121
10.460597,-0.998325,-0.935807,0.029645,0.054676
10.465599,-0.998179,-0.935479,0.029137,0.054461
10.470601,-0.998034,-0.935262,0.028675,0.054330
10.475603,-0.997893,-0.934936,0.028107,0.054120
10.480605,-0.997754,-0.934720,0.027650,0.054021
10.485607,-0.997617,-0.934396,0.026929,0.053712
10.490609,-0.997485,-0.934181,0.026230,0.053419
10.495611,-0.997356,-0.933862,0.025313,0.052839
10.500613,-0.997233,-0.933651,0.024144,0.052334
10.505615,-0.997117,-0.933339,0.022735,0.051067
10.510617,-0.997008,-0.933136,0.021255,0.050087
10.515619,-0.996905,-0.932838,0.020043,0.049058
10.520621,-0.996807,-0.932642,0.019261,0.048669
10.525623,-0.996713,-0.932351,0.018502,0.048166
10.530625,-0.996624,-0.932159,0.017444,0.047636
10.535627,-0.996540,-0.931874,0.016418,0.046860
10.540629,-0.996461,-0.931688,0.015329,0.046223
10.545631,-0.996388,-0.931412,0.014141,0.045317
10.550633,-0.996321,-0.931231,0.012657,0.044507
10.555635,-0.996264,-0.930968,0.010584,0.042533
10.560637,-0.996219,-0.930799,0.007992,0.040774
10.565639,-0.996187,-0.930561,0.005212,0.037735
10.570642,-0.996169,-0.930412,0.002443,0.035568
10.575644,-0.996165,-0.930204,-0.000026,0.032751
10.580646,-0.996171,-0.930075,-0.002200,0.031041
10.585648,-0.996189,-0.929894,-0.004486,0.028398
10.590650,-0.996220,-0.929782,-0.007410,0.026153
10.595652,-0.996266,-0.929633,-0.010686,0.022293
10.600654,-0.996332,-0.929546,-0.014579,0.019174
10.605656,-0.996416,-0.929441,-0.018639,0.014302
10.610658,-0.996521,-0.929387,-0.022588,0.011061
10.615660,-0.996646,-0.929330,-0.026490,0.006302
10.620662,-0.996789,-0.929308,-0.029963,0.003394
10.625664,-0.996948,-0.929295,-0.032841,-0.000182
10.630666,-0.997119,-0.929298,-0.034980,-0.002020
10.635668,-0.997299,-0.929314,-0.036645,-0.004092
10.640670,-0.997487,-0.929332,-0.037903,-0.005235
10.645672,-0.997677,-0.929365,-0.038262,-0.005846
10.650674,-0.997868,-0.929389,-0.038003,-0.005838
10.655676,-0.998056,-0.929422,-0.037225,-0.004822
10.660678,-0.998239,-0.929440,-0.036237,-0.004105
10.665680,-0.998417,-0.929462,-0.035065,-0.002750
10.670682,-0.998587,-0.929472,-0.033308,-0.001368
10.675684,-0.998749,-0.929476,-0.031540,0.000757
10.680686,-0.998900,-0.929471,-0.029596,0.002352
10.685688,-0.999042,-0.929452,-0.027401,0.004972
10.690690,-0.999173,-0.929431,-0.025331,0.006667
10.695692,-0.999293,-0.929386,-0.023362,0.009114
10.700694,-0.999404,-0.929348,-0.021303,0.010816
10.705696,-0.999506,-0.929278,-0.019877,0.012771
10.710698,-0.999601,-0.929226,-0.018650,0.013865
10.715700,-0.999691,-0.929141,-0.017570,0.015073
10.720702,-0.999776,-0.929079,-0.016517,0.015976
10.725704,-0.999855,-0.928981,-0.015402,0.017299
10.730706,-0.999929,-0.928911,-0.014383,0.018118
10.735708,-0.999997,-0.928799,-0.012947,0.019743
10.740710,-1.000057,-0.928719,-0.011579,0.020980
10.745712,-1.000112,-0.928591,-0.010420,0.022316
10.750714,-1.000160,-0.928500,-0.009165,0.023375
10.755716,-1.000202,-0.928357,-0.007839,0.024975
10.760718,-1.000238,-0.928256,-0.006868,0.025744
10.765720,-1.000270,-0.928099,-0.005960,0.026796
10.770722,-1.000297,-0.927991,-0.005221,0.027403
10.775724,-1.000320,-0.927825,-0.004209,0.028442
10.780726,-1.000339,-0.927711,-0.003744,0.028985
10.785728,-1.000358,-0.927536,-0.003644,0.029127
10.790730,-1.000375,-0.927420,-0.003324,0.029333
10.795732,-1.000391,-0.927243,-0.002837,0.029872
10.800735,-1.000402,-0.927123,-0.002006,0.030455
10.805737,-1.000410,-0.926938,-0.001292,0.031417
10.810739,-1.000415,-0.926812,-0.000647,0.031932
10.815741,-1.000415,-0.926618,0.000321,0.033009
10.820743,-1.000410,-0.926485,0.001768,0.034010
10.825745,-1.000396,-0.926278,0.003372,0.035929
10.830747,-1.000375,-0.926133,0.004882,0.037166
10.835749,-1.000347,-0.925907,0.006026,0.038625
10.840751,-1.000314,-0.925751,0.006850,0.039276
10.845753,-1.000277,-0.925514,0.008003,0.040528
10.850755,-1.000233,-0.925350,0.009309,0.041484
10.855757,-1.000184,-0.925099,0.009920,0.042518
10.860759,-1.000134,-0.924928,0.010071,0.042652
10.865761,-1.000084,-0.924673,0.009870,0.042365
10.870763,-1.000036,-0.924504,0.009387,0.041885
10.875765,-0.999989,-0.924253,0.009265,0.041630
10.880767,-0.999944,-0.924087,0.009028,0.041481
10.885769,-0.999900,-0.923838,0.008441,0.040934
10.890771,-0.999860,-0.923675,0.007829,0.040361
10.895773,-0.999822,-0.923434,0.007614,0.040021
10.900775,-0.999783,-0.923274,0.007867,0.040189
10.905777,-0.999743,-0.923032,0.007962,0.040323
10.910779,-0.999703,-0.922871,0.008101,0.040321
10.915781,-0.999662,-0.922628,0.008341,0.040584
10.920783,-0.999619,-0.922466,0.008821,0.040947
10.925785,-0.999573,-0.922219,0.009325,0.041481
10.930787,-0.999525,-0.922053,0.009860,0.041784
10.935789,-0.999473,-0.921800,0.010738,0.042799
10.940791,-0.999419,-0.921628,0.010806,0.043029
10.945793,-0.999365,-0.921371,0.010634,0.042786
10.950795,-0.999313,-0.921200,0.010224,0.042527
10.955797,-0.999264,-0.920946,0.009624,0.041889
10.960799,-0.999216,-0.920779,0.009494,0.041744
10.965801,-0.999168,-0.920528,0.009629,0.041792
10.970803,-0.999120,-0.920361,0.009602,0.041792
10.975805,-0.999073,-0.920110,0.009356,0.041648
10.980807,-0.999028,-0.919944,0.008883,0.041257
10.985809,-0.998985,-0.919698,0.008393,0.040561
10.990811,-0.998944,-0.919536,0.008085,0.040314
10.995813,-0.998903,-0.919295,0.008312,0.040446
11.000815,-0.998860,-0.919132,0.008641,0.040813
11.005817,-0.998816,-0.918887,0.008900,0.041092
11.010819,-0.998771,-0.918723,0.009004,0.041218
11.015821,-0.998727,-0.918475,0.008817,0.041164
11.020823,-0.998684,-0.918311,0.008255,0.040741
11.025826,-0.998645,-0.918068,0.007635,0.039988
11.030828,-0.998608,-0.917908,0.007389,0.039769
11.035830,-0.998572,-0.917671,0.007148,0.039352
11.040832,-0.998536,-0.917513,0.007102,0.039229
11.045834,-0.998500,-0.917278,0.007276,0.039383
11.050836,-0.998464,-0.917120,0.007213,0.039286
11.055838,-0.998427,-0.916884,0.007262,0.039430
11.060840,-0.998391,-0.916726,0.007141,0.039269
11.065842,-0.998356,-0.916491,0.007134,0.039239
11.070844,-0.998320,-0.916334,0.006963,0.039153
11.075846,-0.998287,-0.916100,0.006593,0.038786
11.080848,-0.998254,-0.915945,0.006535,0.038674
11.085850,-0.998221,-0.915712,0.006682,0.038881
11.090852,-0.998186,-0.915557,0.007067,0.039191
11.095854,-0.998150,-0.915321,0.007363,0.039661
11.100856,-0.998113,-0.915162,0.007582,0.039787
11.105858,-0.998073,-0.914922,0.008185,0.040398
11.110860,-0.998031,-0.914760,0.008571,0.040776
11.115862,-0.997988,-0.914515,0.008560,0.040876
11.120864,-0.997946,-0.914351,0.008386,0.040829
11.125866,-0.997906,-0.914107,0.007778,0.040181
11.130868,-0.997869,-0.913947,0.007153,0.039717
11.135870,-0.997836,-0.913710,0.006199,0.038754
11.140872,-0.997808,-0.913556,0.005005,0.037815
11.145874,-0.997786,-0.913332,0.004082,0.036557
11.150876,-0.997766,-0.913186,0.004067,0.036485
11.155878,-0.997747,-0.912968,0.003681,0.036160
11.160880,-0.997730,-0.912823,0.003159,0.035853
11.165882,-0.997716,-0.912610,0.002405,0.034919
11.170884,-0.997706,-0.912471,0.001940,0.034454
11.175886,-0.997697,-0.912265,0.001671,0.034161
11.180888,-0.997692,-0.912129,0.000528,0.033462
11.185890,-0.997696,-0.911933,-0.001859,0.030889
11.190892,-0.997716,-0.911812,-0.005494,0.028268
11.195894,-0.997757,-0.911652,-0.010386,0.022702
11.200896,-0.997826,-0.911566,-0.015916,0.018312
11.205898,-0.997922,-0.911469,-0.021472,0.011664
11.210900,-0.998045,-0.911427,-0.026763,0.007329
11.215902,-0.998193,-0.911394,-0.031296,0.001722
11.220904,-0.998360,-0.911391,-0.034968,-0.001265
11.225906,-0.998545,-0.911407,-0.038085,-0.005142
11.230908,-0.998744,-0.911429,-0.041178,-0.007320
11.235910,-0.998962,-0.911481,-0.045098,-0.011774
11.240912,-0.999200,-0.911532,-0.049359,-0.015123
11.245914,-0.999459,-0.911632,-0.053446,-0.019881
11.250916,-0.999740,-0.911715,-0.058088,-0.023562
11.255919,-1.000041,-0.911867,-0.061571,-0.028057
11.260921,-1.000355,-0.911981,-0.063293,-0.029606
11.265923,-1.000673,-0.912160,-0.063492,-0.030138
11.270925,-1.000987,-0.912280,-0.062040,-0.029245
11.275927,-1.001289,-0.912450,-0.059391,-0.026323
11.280929,-1.001575,-0.912553,-0.055623,-0.023522
11.285931,-1.001841,-0.912684,-0.051398,-0.018462
11.290933,-1.002086,-0.912755,-0.047588,-0.015393
11.295935,-1.002313,-0.912839,-0.044038,-0.011258
11.300937,-1.002523,-0.912881,-0.040571,-0.008591
11.305939,-1.002715,-0.912925,-0.036971,-0.004449
11.310941,-1.002889,-0.912940,-0.033229,-0.001659
11.315943,-1.003043,-0.912941,-0.029393,0.002751
11.320945,-1.003179,-0.912927,-0.025741,0.005572
11.325947,-1.003298,-0.912886,-0.022416,0.009395
11.330949,-1.003399,-0.912846,-0.018611,0.012251
11.335951,-1.003481,-0.912763,-0.014807,0.016594
11.340953,-1.003544,-0.912694,-0.011141,0.019341
11.345955,-1.003588,-0.912570,-0.007244,0.023687
11.350957,-1.003612,-0.912472,-0.003288,0.026667
11.355959,-1.003617,-0.912303,0.000507,0.031085
11.360961,-1.003604,-0.912176,0.004121,0.033896
11.365963,-1.003574,-0.911965,0.007200,0.037457
11.370965,-1.003530,-0.911813,0.009772,0.039415
11.375967,-1.003474,-0.911571,0.011989,0.041878
11.380969,-1.003409,-0.911402,0.013728,0.043147
11.385971,-1.003336,-0.911140,0.015085,0.044567
11.390973,-1.003256,-0.910961,0.016500,0.045472
11.395975,-1.003168,-0.910686,0.018321,0.047192
11.400977,-1.003070,-0.910495,0.020475,0.048670
11.405979,-1.002962,-0.910199,0.022417,0.050762
11.410981,-1.002845,-0.909994,0.024092,0.052000
11.415983,-1.002720,-0.909680,0.025454,0.053363
11.420985,-1.002589,-0.909465,0.026702,0.054113
11.425987,-1.002452,-0.909139,0.027492,0.054900
11.430989,-1.002313,-0.908919,0.027957,0.055052
11.435991,-1.002173,-0.908589,0.028226,0.055039
11.440993,-1.002031,-0.908369,0.028360,0.054842
11.445995,-1.001889,-0.908040,0.028677,0.054800
11.450997,-1.001744,-0.907820,0.029232,0.055014
11.455999,-1.001596,-0.907490,0.029620,0.055113
11.461001,-1.001446,-0.907269,0.030189,0.055329
11.466003,-1.001294,-0.906937,0.030575,0.055408
11.471005,-1.001142,-0.906716,0.030372,0.054984
11.476007,-1.000990,-0.906387,0.030188,0.054399
11.481009,-1.000841,-0.906170,0.029664,0.053688
11.486012,-1.000694,-0.905850,0.029155,0.052641
11.491014,-1.000549,-0.905640,0.028866,0.052218
11.496016,-1.000406,-0.905328,0.028387,0.051250
11.501018,-1.000265,-0.905124,0.027998,0.050642
11.506020,-1.000126,-0.904821,0.027530,0.049710
11.511022,-0.999991,-0.904623,0.026940,0.048923
11.516024,-0.999858,-0.904332,0.026168,0.047668
11.521026,-0.999729,-0.904142,0.025539,0.046889
11.526028,-0.999603,-0.903863,0.024911,0.045846
11.531030,-0.999481,-0.903681,0.024320,0.045004
11.536032,-0.999361,-0.903412,0.023915,0.044097
11.541034,-0.999241,-0.903236,0.023948,0.043860
11.546036,-0.999122,-0.902974,0.023692,0.043284
11.551038,-0.999005,-0.902802,0.023163,0.042578
11.556040,-0.998890,-0.902548,0.022743,0.041737
11.561042,-0.998778,-0.902382,0.022386,0.041183
11.566044,-0.998667,-0.902136,0.022118,0.040489
11.571046,-0.998558,-0.901975,0.021484,0.039717
11.576048,-0.998453,-0.901739,0.020811,0.038529
11.581050,-0.998350,-0.901585,0.020250,0.037827
11.586052,-0.998250,-0.901360,0.019786,0.036858
11.591054,-0.998153,-0.901214,0.019289,0.036299
11.596056,-0.998058,-0.900998,0.018917,0.035360
11.601058,-0.997964,-0.900857,0.018711,0.034987
11.606060,-0.997871,-0.900648,0.018407,0.034229
11.611062,-0.997779,-0.900512,0.018353,0.033961
11.616064,-0.997688,-0.900309,0.018003,0.033242
11.621066,-0.997599,-0.900177,0.017693,0.032635
11.626068,-0.997510,-0.899982,0.017929,0.032510
11.631070,-0.997421,-0.899852,0.017735,0.032241
11.636072,-0.997334,-0.899660,0.017177,0.031179
11.641074,-0.997250,-0.899536,0.016619,0.030485
11.646076,-0.997168,-0.899355,0.016055,0.029454
11.651078,-0.997091,-0.899239,0.014916,0.028391
11.656080,-0.997021,-0.899072,0.013500,0.026295
11.661082,-0.996957,-0.898968,0.012300,0.025016
11.666084,-0.996899,-0.898822,0.011127,0.023190
11.671086,-0.996848,-0.898731,0.009674,0.021807
11.676088,-0.996804,-0.898604,0.008188,0.019466
11.681090,-0.996768,-0.898528,0.006420,0.017749
11.686092,-0.996741,-0.898427,0.004844,0.015202
11.691094,-0.996720,-0.898367,0.003399,0.013758
11.696096,-0.996708,-0.898290,0.001972,0.011414
11.701098,-0.996703,-0.898245,0.000210,0.009722
11.706100,-0.996708,-0.898193,-0.002014,0.006482
11.711102,-0.996725,-0.898170,-0.004412,0.004181
11.716105,-0.996754,-0.898151,-0.006581,0.000963
11.721107,-0.996793,-0.898149,-0.008551,-0.000964
11.726109,-0.996841,-0.898161,-0.010331,-0.003612
11.731111,-0.996899,-0.898177,-0.012329,-0.005474
11.736113,-0.996966,-0.898215,-0.013987,-0.008072
11.741115,-0.997040,-0.898249,-0.015400,-0.009406
11.746117,-0.997121,-0.898310,-0.016849,-0.011564
11.751119,-0.997209,-0.898357,-0.018129,-0.012950
11.756121,-0.997303,-0.898438,-0.019207,-0.014564
11.761123,-0.997402,-0.898498,-0.020249,-0.015612
11.766125,-0.997506,-0.898594,-0.021005,-0.016957
11.771127,-0.997612,-0.898663,-0.021264,-0.017325
11.776129,-0.997720,-0.898768,-0.021910,-0.018251
11.781131,-0.997831,-0.898842,-0.022371,-0.018973
11.786133,-0.997942,-0.898956,-0.022027,-0.018998
11.791135,-0.998050,-0.899032,-0.021595,-0.018787
11.796137,-0.998157,-0.899144,-0.021020,-0.018321
11.801139,-0.998261,-0.899217,-0.020732,-0.018105
11.806141,-0.998364,-0.899326,-0.020638,-0.018258
11.811143,-0.998467,-0.899399,-0.020491,-0.018335
11.816145,-0.998570,-0.899509,-0.020462,-0.018368
11.821147,-0.998671,-0.899583,-0.020103,-0.018292
11.826149,-0.998769,-0.899691,-0.019334,-0.017651
11.831151,-0.998864,-0.899761,-0.018700,-0.017210
11.836153,-0.998956,-0.899864,-0.018140,-0.016672
11.841155,-0.999044,-0.899930,-0.017400,-0.016216
11.846157,-0.999127,-0.900025,-0.016063,-0.014972
11.851159,-0.999204,-0.900084,-0.014764,-0.013903
11.856161,-0.999274,-0.900165,-0.013608,-0.012722
11.861163,-0.999339,-0.900215,-0.012584,-0.012012
11.866165,-0.999398,-0.900285,-0.011434,-0.010721
11.871167,-0.999451,-0.900327,-0.009906,-0.009622
11.876169,-0.999495,-0.900380,-0.008169,-0.007621
11.881171,-0.999531,-0.900409,-0.006479,-0.006209
11.886173,-0.999560,-0.900444,-0.005517,-0.004973
11.891175,-0.999585,-0.900463,-0.004637,-0.004195
11.896177,-0.999607,-0.900487,-0.004133,-0.003700
11.901179,-0.999625,-0.900501,-0.003432,-0.003064
11.906181,-0.999639,-0.900518,-0.002383,-0.002027
11.911183,-0.999650,-0.900525,-0.001998,-0.001609
11.916185,-0.999660,-0.900535,-0.002308,-0.001793
11.921187,-0.999672,-0.900543,-0.002286,-0.002037
11.926189,-0.999682,-0.900554,-0.001737,-0.001410
11.931191,-0.999690,-0.900559,-0.001288,-0.000949
11.936193,-0.999696,-0.900564,-0.001415,-0.000974
11.941195,-0.999704,-0.900568,-0.001573,-0.001126
11.946198,-0.999712,-0.900575,-0.001537,-0.001187
11.951200,-0.999719,-0.900580,-0.001321,-0.001070
11.956202,-0.999725,-0.900586,-0.001188,-0.000836
11.961204,-0.999729,-0.900589,-0.000532,-0.000364
11.966206,-0.999730,-0.900589,0.000115,0.000416
11.971208,-0.999728,-0.900587,0.000412,0.000758
11.976210,-0.999725,-0.900582,0.000938,0.001098
11.981212,-0.999718,-0.900577,0.001736,0.001725
11.986214,-0.999707,-0.900564,0.002629,0.002907
11.991216,-0.999690,-0.900552,0.003871,0.003837
11.996218,-0.999667,-0.900526,0.004860,0.005129
