time, Quad.Pos.Y, Quad.Est.Y, Quad.Vel.Y, Quad.Est.VY
7.884611,2.999468,2.897676,-0.005325,0.007624
7.889611,2.999442,2.897707,-0.005261,0.007912
7.894610,2.999415,2.897755,-0.005174,0.008370
7.899610,2.999390,2.897789,-0.005065,0.008692
7.904610,2.999365,2.897842,-0.004936,0.009195
7.909609,2.999341,2.897879,-0.004789,0.009545
7.914609,2.999317,2.897938,-0.004627,0.010088
7.919609,2.999295,2.897979,-0.004452,0.010461
7.924608,2.999273,2.898042,-0.004263,0.011037
7.929608,2.999252,2.898087,-0.004064,0.011429
7.934608,2.999232,2.898157,-0.003861,0.012026
7.939607,2.999213,2.898206,-0.003660,0.012425
7.944607,2.999196,2.898281,-0.003464,0.013021
7.949606,2.999179,2.898334,-0.003271,0.013414
7.954606,2.999163,2.898416,-0.003084,0.013992
7.959606,2.999148,2.898472,-0.002904,0.014370
7.964605,2.999134,2.898559,-0.002725,0.014931
7.969605,2.999121,2.898619,-0.002540,0.015307
7.974605,2.999109,2.898712,-0.002344,0.015879
7.979604,2.999098,2.898776,-0.002137,0.016270
7.984604,2.999088,2.898875,-0.001920,0.016866
7.989604,2.999079,2.898943,-0.001694,0.017270
7.994603,2.999072,2.899048,-0.001463,0.017882
7.999603,2.999065,2.899120,-0.001229,0.018294
8.004604,2.999059,2.899230,-0.000989,0.018914
8.009606,2.999055,2.899307,-0.000745,0.019332
8.014608,2.999052,2.899424,-0.000524,0.019951
8.019610,2.999050,2.899504,-0.000403,0.020314
8.024612,2.999047,2.899627,-0.000529,0.020624
8.029614,2.999043,2.899709,-0.001125,0.020526
8.034616,2.999033,2.899831,-0.002449,0.019611
8.039618,2.999014,2.899909,-0.004782,0.018289
8.044621,2.998980,2.900012,-0.008442,0.014856
8.049623,2.998923,2.900069,-0.013687,0.011389
8.054625,2.998835,2.900124,-0.020550,0.004357
8.059627,2.998707,2.900136,-0.029176,-0.001590
8.064629,2.998530,2.900105,-0.040007,-0.012972
8.069631,2.998291,2.900044,-0.053341,-0.022507
8.074633,2.997977,2.899876,-0.069432,-0.040090
8.079635,2.997574,2.899702,-0.088331,-0.054068
8.084637,2.997068,2.899330,-0.110071,-0.078427
8.089639,2.996447,2.898999,-0.134248,-0.096741
8.094641,2.995697,2.898359,-0.160666,-0.126984
8.099643,2.994810,2.897830,-0.188564,-0.148443
8.104645,2.993780,2.896873,-0.217757,-0.182326
8.109647,2.992602,2.896120,-0.247935,-0.205760
8.114649,2.991270,2.894814,-0.278551,-0.241658
8.119651,2.989785,2.893823,-0.309512,-0.265874
8.124653,2.988143,2.892155,-0.340889,-0.302625
8.129655,2.986342,2.890919,-0.373051,-0.327879
8.134657,2.984379,2.888875,-0.405832,-0.366418
8.139659,2.982250,2.887383,-0.439147,-0.392669
8.144661,2.979953,2.884948,-0.472821,-0.432459
8.149663,2.977487,2.883191,-0.506998,-0.459392
8.154665,2.974848,2.880353,-0.541715,-0.500446
8.159667,2.972033,2.878324,-0.577071,-0.528414
8.164669,2.969041,2.875069,-0.612683,-0.570550
8.169671,2.965870,2.872759,-0.648631,-0.598862
8.174673,2.962518,2.869080,-0.684817,-0.641691
8.179675,2.958984,2.866484,-0.721623,-0.670604
8.184677,2.955264,2.862372,-0.759079,-0.714969
8.189679,2.951355,2.859482,-0.796791,-0.744840
8.194681,2.947257,2.854924,-0.834976,-0.789813
8.199683,2.942965,2.851734,-0.874277,-0.820795
8.204685,2.938473,2.846714,-0.914604,-0.868412
8.209687,2.933776,2.843208,-0.955868,-0.901076
8.214689,2.928872,2.837703,-0.997370,-0.950372
8.219691,2.923760,2.833869,-1.039346,-0.983517
8.224693,2.918436,2.827867,-1.081678,-1.033868
8.229695,2.912899,2.823698,-1.124506,-1.067751
8.234697,2.907147,2.817188,-1.167906,-1.119301
8.239699,2.901175,2.812676,-1.211933,-1.154144
8.244701,2.894983,2.805646,-1.256277,-1.206897
8.249703,2.888568,2.800783,-1.300875,-1.242207
8.254705,2.881930,2.793224,-1.345428,-1.295212
8.259707,2.875068,2.788007,-1.390281,-1.330723
8.264709,2.867982,2.779916,-1.435202,-1.384196
8.269711,2.860672,2.774344,-1.480149,-1.419791
8.274714,2.853135,2.765718,-1.525359,-1.473560
8.279716,2.845372,2.759788,-1.570915,-1.509739
8.284718,2.837379,2.750620,-1.616889,-1.564382
8.289720,2.829156,2.744326,-1.663303,-1.601241
8.294722,2.820699,2.734608,-1.709829,-1.656643
8.299724,2.812011,2.727944,-1.756197,-1.693419
8.304726,2.803090,2.717673,-1.802982,-1.749024
8.309728,2.793934,2.710640,-1.849949,-1.786290
8.314730,2.784543,2.699810,-1.897085,-1.842470
8.319732,2.774917,2.692403,-1.944193,-1.879835
8.324734,2.765054,2.681011,-1.991597,-1.936288
8.329736,2.754953,2.673228,-2.039172,-1.973940
8.334738,2.744613,2.661270,-2.087118,-2.031033
8.339740,2.734034,2.653108,-2.135077,-2.069242
8.344742,2.723215,2.640579,-2.182941,-2.126248
8.349744,2.712157,2.632035,-2.230876,-2.164255
8.354746,2.700859,2.618936,-2.278767,-2.221323
8.359748,2.689322,2.610012,-2.326529,-2.259282
8.364750,2.677546,2.596343,-2.374182,-2.316041
8.369752,2.665532,2.587041,-2.421837,-2.353887
8.374754,2.653280,2.572804,-2.469578,-2.410609
8.379756,2.640787,2.563124,-2.517772,-2.448891
8.384758,2.628054,2.548316,-2.566007,-2.506300
8.389760,2.615079,2.538252,-2.614346,-2.544634
8.394762,2.601861,2.522869,-2.663142,-2.602592
8.399764,2.588399,2.512420,-2.711993,-2.641346
8.404766,2.574692,2.496455,-2.760621,-2.699389
8.409768,2.560745,2.485620,-2.808735,-2.737681
8.414770,2.546557,2.469079,-2.856902,-2.794921
8.419772,2.532127,2.457861,-2.905464,-2.833474
8.424774,2.517454,2.440744,-2.953927,-2.891169
8.429776,2.502539,2.429141,-3.002147,-2.929508
8.434778,2.487385,2.411450,-3.050204,-2.986704
8.439780,2.471989,2.399465,-3.098394,-3.024917
8.444782,2.456353,2.381201,-3.146496,-3.082186
8.449784,2.440476,2.368834,-3.194678,-3.120494
8.454786,2.424358,2.349996,-3.242864,-3.177892
8.459788,2.407998,2.337246,-3.291189,-3.216298
8.464790,2.391397,2.317833,-3.339517,-3.273796
8.469792,2.374555,2.304699,-3.387955,-3.312266
8.474794,2.357469,2.284710,-3.436726,-3.370247
8.479796,2.340138,2.271190,-3.485631,-3.409034
8.484798,2.322563,2.250619,-3.534776,-3.467531
8.489800,2.304742,2.236710,-3.583711,-3.506401
8.494802,2.286676,2.215555,-3.633104,-3.565059
8.499804,2.268361,2.201255,-3.682841,-3.604545
8.504807,2.249798,2.179510,-3.732329,-3.663513
8.509809,2.230989,2.164816,-3.781393,-3.702538
8.514811,2.211935,2.142484,-3.830363,-3.760910
8.519813,2.192638,2.127402,-3.878851,-3.799356
8.524815,2.173098,2.104491,-3.927479,-3.857222
8.529817,2.153314,2.089023,-3.976223,-3.895999
8.534819,2.133288,2.065532,-4.024562,-3.953586
8.539821,2.113020,2.049679,-4.072854,-3.991905
8.544823,2.092510,2.025612,-4.121560,-4.049700
8.549825,2.071754,2.009374,-4.171079,-4.088939
8.554827,2.050749,1.984722,-4.221126,-4.148398
8.559829,2.029492,1.968088,-4.271496,-4.188471
8.564831,2.007985,1.942838,-4.321515,-4.248298
8.569833,1.986228,1.925805,-4.371041,-4.287783
8.574835,1.964227,1.899961,-4.419609,-4.346095
8.579837,1.941987,1.882538,-4.466730,-4.383884
8.584839,1.919516,1.856124,-4.512314,-4.438900
8.589841,1.896822,1.838333,-4.556551,-4.474436
8.594843,1.873909,1.811381,-4.599608,-4.526420
8.599845,1.850787,1.793242,-4.640714,-4.559639
8.604847,1.827466,1.765788,-4.679526,-4.606769
8.609849,1.803958,1.747331,-4.716115,-4.636397
8.614851,1.780274,1.719428,-4.750141,-4.677856
8.619853,1.756428,1.700691,-4.781481,-4.703321
8.624855,1.732434,1.672399,-4.810380,-4.738625
8.629857,1.708301,1.653423,-4.837041,-4.760290
8.634859,1.684041,1.624800,-4.861752,-4.790369
8.639861,1.659663,1.605619,-4.884534,-4.808887
8.644863,1.635176,1.576714,-4.905728,-4.834624
8.649865,1.610588,1.557359,-4.925187,-4.850413
8.654867,1.585908,1.528212,-4.943256,-4.872319
8.659869,1.561141,1.508709,-4.959905,-4.885790
8.664871,1.536295,1.479356,-4.975290,-4.904404
8.669873,1.511376,1.459727,-4.989322,-4.915753
8.674875,1.486390,1.430201,-5.002092,-4.931214
8.679877,1.461344,1.410466,-5.013791,-4.940650
8.684879,1.436243,1.380796,-5.024418,-4.953502
8.689881,1.411092,1.360974,-5.033954,-4.961210
8.694883,1.385896,1.331186,-5.042542,-4.971547
8.699885,1.360659,1.311293,-5.050393,-4.977836
8.704887,1.335386,1.281409,-5.057372,-4.986260
8.709889,1.310080,1.261459,-5.063447,-4.991131
8.714891,1.284747,1.231499,-5.068773,-4.997480
8.719893,1.259389,1.211505,-5.073328,-5.001104
8.724895,1.234011,1.181489,-5.077153,-5.005646
8.729897,1.208615,1.161464,-5.080267,-5.008088
8.734900,1.183206,1.131409,-5.082704,-5.010902
8.739902,1.157787,1.111364,-5.084543,-5.012270
8.744904,1.132360,1.081287,-5.085845,-5.013654
8.749906,1.106928,1.061232,-5.086651,-5.014158
8.754908,1.081494,1.031147,-5.086997,-5.014347
8.759910,1.056059,1.011089,-5.086918,-5.014115
8.764912,1.030626,0.981006,-5.086452,-5.013284
8.769914,1.005196,0.960954,-5.085623,-5.012429
8.774916,0.979771,0.930882,-5.084454,-5.010725
8.779918,0.954353,0.910841,-5.082995,-5.009342
8.784920,0.928943,0.880789,-5.081260,-5.006920
8.789922,0.903543,0.860763,-5.079298,-5.005108
8.794924,0.878153,0.830739,-5.077114,-5.002117
8.799926,0.852774,0.810732,-5.074735,-4.999952
8.804928,0.827408,0.780739,-5.072206,-4.996512
8.809930,0.802055,0.760756,-5.069532,-4.994093
8.814932,0.776716,0.730799,-5.066765,-4.990327
8.819934,0.751390,0.710840,-5.063895,-4.987737
8.824936,0.726080,0.680921,-5.060940,-4.983735
8.829938,0.700784,0.660989,-5.057913,-4.981009
8.834940,0.675504,0.631111,-5.054821,-4.976827
8.839942,0.650239,0.611207,-5.051688,-4.974000
8.844944,0.624990,0.581371,-5.048532,-4.969719
8.849946,0.599757,0.561495,-5.045373,-4.966862
8.854948,0.574540,0.531703,-5.042211,-4.962570
8.859950,0.549338,0.511856,-5.039074,-4.959715
8.864952,0.524152,0.482106,-5.036043,-4.955543
8.869954,0.498980,0.462286,-5.033074,-4.952809
8.874956,0.473824,0.432577,-5.030207,-4.948831
8.879958,0.448681,0.412785,-5.027402,-4.946234
8.884960,0.423552,0.383115,-5.024673,-4.942423
8.889962,0.398437,0.363348,-5.022057,-4.939960
8.894964,0.373334,0.333715,-5.019550,-4.936407
8.899966,0.348244,0.313972,-5.017162,-4.934123
8.904968,0.323165,0.284374,-5.014887,-4.930837
8.909970,0.298097,0.264653,-5.012735,-4.928745
8.914972,0.273039,0.235086,-5.010707,-4.925755
8.919974,0.247991,0.215385,-5.008800,-4.923857
8.924976,0.222953,0.185847,-5.006997,-4.921150
8.929978,0.197923,0.166165,-5.005289,-4.919425
8.934980,0.172901,0.136653,-5.003674,-4.916949
8.939982,0.147888,0.116987,-5.002137,-4.915365
8.944984,0.122881,0.087499,-5.000680,-4.913092
8.949986,0.097882,0.067848,-4.999319,-4.911650
8.954988,0.072889,0.038383,-4.998044,-4.909597
8.959991,0.047903,0.018745,-4.996881,-4.908310
8.964993,0.022921,-0.010701,-4.995830,-4.906509
8.969995,-0.002055,-0.030326,-4.994897,-4.905399
8.974997,-0.027027,-0.059755,-4.994078,-4.903867
8.979999,-0.051995,-0.079369,-4.993362,-4.902934
8.985001,-0.076960,-0.108784,-4.992750,-4.901664
8.990003,-0.101922,-0.128390,-4.992234,-4.900898
8.995005,-0.126882,-0.157794,-4.991800,-4.899855
9.000007,-0.151840,-0.177392,-4.991442,-4.899223
9.005009,-0.176796,-0.206786,-4.991157,-4.898366
9.010011,-0.201751,-0.226379,-4.990942,-4.897853
9.015013,-0.226706,-0.255765,-4.990794,-4.897163
9.020015,-0.251659,-0.275353,-4.990705,-4.896754
9.025017,-0.276613,-0.304732,-4.990670,-4.896207
9.030019,-0.301566,-0.324317,-4.990682,-4.895885
9.035021,-0.326519,-0.353691,-4.990734,-4.895450
9.040023,-0.351473,-0.373273,-4.990822,-4.895190
9.045025,-0.376428,-0.402643,-4.990943,-4.894842
9.050027,-0.401383,-0.422222,-4.991094,-4.894633
9.055029,-0.426339,-0.451589,-4.991267,-4.894352
9.060031,-0.451296,-0.471167,-4.991459,-4.894185
9.065033,-0.476254,-0.500531,-4.991664,-4.893952
9.070035,-0.501213,-0.520107,-4.991879,-4.893804
9.075037,-0.526173,-0.549469,-4.992106,-4.893593
9.080039,-0.551134,-0.569044,-4.992350,-4.893465
9.085041,-0.576097,-0.598404,-4.992617,-4.893297
9.090043,-0.601061,-0.617977,-4.992913,-4.893209
9.095045,-0.626026,-0.647336,-4.993237,-4.893106
9.100047,-0.650993,-0.666909,-4.993593,-4.893063
9.105049,-0.675962,-0.696267,-4.993980,-4.893042
9.110051,-0.700933,-0.715839,-4.994392,-4.893054
9.115053,-0.725907,-0.745197,-4.994813,-4.893082
9.120055,-0.750882,-0.764770,-4.995240,-4.893106
9.125057,-0.775859,-0.794128,-4.995661,-4.893142
9.130059,-0.800839,-0.813701,-4.996067,-4.893153
9.135061,-0.825820,-0.843060,-4.996456,-4.893156
9.140063,-0.850804,-0.862633,-4.996819,-4.893140
9.145065,-0.875789,-0.891991,-4.997150,-4.893075
9.150067,-0.900775,-0.911564,-4.997456,-4.893004
9.155069,-0.925764,-0.940921,-4.997740,-4.892878
9.160071,-0.950753,-0.960493,-4.998003,-4.892777
9.165073,-0.975744,-0.989849,-4.998245,-4.892605
9.170075,-1.000736,-1.009419,-4.998466,-4.892467
9.175077,-1.025729,-1.038774,-4.998672,-4.892243
9.180079,-1.050723,-1.058343,-4.998861,-4.892087
9.185081,-1.075718,-1.087695,-4.999011,-4.891838
9.190084,-1.100713,-1.107262,-4.999053,-4.891631
9.195086,-1.125708,-1.136611,-4.998865,-4.891132
9.200088,-1.150700,-1.156175,-4.998272,-4.890554
9.205090,-1.175688,-1.185516,-4.997071,-4.889069
9.210092,-1.200668,-1.205070,-4.995018,-4.887494
9.215094,-1.225634,-1.234389,-4.991903,-4.883970
9.220096,-1.250581,-1.253922,-4.987477,-4.880665
9.225098,-1.275501,-1.283194,-4.981565,-4.874054
9.230100,-1.300387,-1.302684,-4.973826,-4.868311
9.235102,-1.325227,-1.331874,-4.963905,-4.857224
9.240104,-1.350010,-1.351293,-4.951454,-4.847858
9.245106,-1.374723,-1.380348,-4.936222,-4.830600
9.250108,-1.399351,-1.399657,-4.918294,-4.816870
9.255110,-1.423883,-1.428513,-4.898015,-4.793348
9.260112,-1.448306,-1.447669,-4.875594,-4.775895
9.265114,-1.472613,-1.476268,-4.851622,-4.747592
9.270116,-1.496796,-1.495239,-4.826562,-4.727732
9.275118,-1.520851,-1.523544,-4.800457,-4.696753
9.280120,-1.544772,-1.542310,-4.773257,-4.675167
9.285122,-1.568553,-1.570294,-4.744720,-4.641114
9.290124,-1.592189,-1.588835,-4.715054,-4.617475
9.295126,-1.615672,-1.616466,-4.684107,-4.580421
9.300128,-1.638996,-1.634762,-4.651896,-4.554664
9.305130,-1.662156,-1.662011,-4.618715,-4.514701
9.310132,-1.685149,-1.680042,-4.585100,-4.487598
9.315134,-1.707973,-1.706886,-4.551072,-4.446622
9.320136,-1.730624,-1.724645,-4.516490,-4.418765
9.325138,-1.753103,-1.751074,-4.481810,-4.376836
9.330140,-1.775406,-1.768553,-4.446690,-4.348519
9.335142,-1.797533,-1.794559,-4.411102,-4.305718
9.340144,-1.819479,-1.811752,-4.374411,-4.276281
9.345146,-1.841239,-1.837320,-4.337113,-4.231315
9.350148,-1.862811,-1.854215,-4.298956,-4.200742
9.355150,-1.884189,-1.879326,-4.259928,-4.153752
9.360152,-1.905369,-1.895909,-4.220077,-4.121766
9.365154,-1.926348,-1.920543,-4.179474,-4.072896
9.370156,-1.947120,-1.936801,-4.137809,-4.039434
9.375158,-1.967683,-1.960936,-4.095695,-3.988635
9.380160,-1.988035,-1.976857,-4.053277,-3.954476
9.385162,-2.008172,-2.000480,-4.010291,-3.902624
9.390164,-2.028094,-2.016056,-3.967346,-3.868029
9.395166,-2.047800,-2.039160,-3.923771,-3.815515
9.400168,-2.067287,-2.054387,-3.879540,-3.780005
9.405170,-2.086550,-2.076959,-3.834529,-3.725759
9.410172,-2.105586,-2.091825,-3.789042,-3.689164
9.415174,-2.124394,-2.113850,-3.743339,-3.633923
9.420177,-2.142973,-2.128349,-3.697619,-3.597030
9.425179,-2.161323,-2.149821,-3.651520,-3.541442
9.430181,-2.179442,-2.163949,-3.605069,-3.504071
9.435183,-2.197327,-2.184860,-3.558484,-3.447655
9.440185,-2.214981,-2.198613,-3.512141,-3.410291
9.445187,-2.232403,-2.218963,-3.465946,-3.354384
9.450189,-2.249593,-2.232344,-3.419701,-3.317102
9.455191,-2.266552,-2.252134,-3.373095,-3.260883
9.460193,-2.283278,-2.265140,-3.326728,-3.223493
9.465195,-2.299773,-2.284369,-3.280281,-3.167382
9.470197,-2.316032,-2.297001,-3.233040,-3.129317
9.475199,-2.332056,-2.315663,-3.185977,-3.072340
9.480201,-2.347845,-2.327914,-3.138954,-3.034549
9.485203,-2.363399,-2.346008,-3.091777,-2.977602
9.490205,-2.378716,-2.357880,-3.044431,-2.939483
9.495207,-2.393794,-2.375402,-2.996794,-2.881910
9.500209,-2.408636,-2.386891,-2.949139,-2.843590
9.505211,-2.423237,-2.403837,-2.901114,-2.785586
9.510213,-2.437599,-2.414941,-2.853044,-2.746888
9.515215,-2.451719,-2.431306,-2.804644,-2.688479
9.520217,-2.465597,-2.442021,-2.756142,-2.649388
9.525219,-2.479233,-2.457800,-2.708040,-2.591164
9.530221,-2.492629,-2.468126,-2.659772,-2.552271
9.535223,-2.505783,-2.483323,-2.611462,-2.493941
9.540225,-2.518694,-2.493260,-2.562893,-2.454770
9.545227,-2.531363,-2.507871,-2.514331,-2.396059
9.550229,-2.543790,-2.517416,-2.466067,-2.357133
9.555231,-2.555975,-2.531442,-2.417643,-2.298687
9.560233,-2.567918,-2.540598,-2.369204,-2.259663
9.565235,-2.579618,-2.554039,-2.320766,-2.201084
9.570237,-2.591077,-2.562804,-2.272307,-2.162057
9.575239,-2.602292,-2.575659,-2.223634,-2.103313
9.580241,-2.613263,-2.584033,-2.174697,-2.063966
9.585243,-2.623991,-2.596298,-2.125886,-2.004882
9.590245,-2.634474,-2.604278,-2.077025,-1.965559
9.595247,-2.644713,-2.615954,-2.028471,-1.906869
9.600249,-2.654710,-2.623542,-1.980001,-1.867802
9.605251,-2.664465,-2.634632,-1.931575,-1.809265
9.610253,-2.673977,-2.641830,-1.883218,-1.770362
9.615255,-2.683248,-2.652335,-1.834664,-1.711796
9.620257,-2.692275,-2.659143,-1.786043,-1.672544
9.625259,-2.701060,-2.669061,-1.737586,-1.613998
9.630261,-2.709602,-2.675478,-1.689175,-1.575041
9.635263,-2.717904,-2.684812,-1.641069,-1.516769
9.640265,-2.725965,-2.690840,-1.593011,-1.478139
9.645267,-2.733785,-2.699593,-1.544539,-1.419684
9.650270,-2.741362,-2.705232,-1.495806,-1.380548
9.655272,-2.748695,-2.713398,-1.447148,-1.321663
9.660274,-2.755784,-2.718645,-1.398213,-1.282192
9.665276,-2.762628,-2.726220,-1.349174,-1.222882
9.670278,-2.769228,-2.731072,-1.300455,-1.183519
9.675280,-2.775586,-2.738056,-1.252673,-1.125380
9.680282,-2.781708,-2.742519,-1.205710,-1.087275
9.685284,-2.787599,-2.748930,-1.159765,-1.031416
9.690286,-2.793262,-2.753019,-1.114966,-0.994913
9.695288,-2.798706,-2.758882,-1.071372,-0.941708
9.700290,-2.803937,-2.762614,-1.029578,-0.907583
9.705292,-2.808963,-2.767960,-0.989172,-0.858145
9.710294,-2.813792,-2.771361,-0.950468,-0.826446
9.715296,-2.818433,-2.776227,-0.913366,-0.780931
9.720298,-2.822892,-2.779322,-0.877888,-0.751784
9.725300,-2.827179,-2.783748,-0.843913,-0.710066
9.730302,-2.831301,-2.786561,-0.811354,-0.683405
9.735304,-2.835263,-2.790584,-0.780120,-0.644973
9.740306,-2.839074,-2.793139,-0.750303,-0.620446
9.745308,-2.842740,-2.796791,-0.721957,-0.585491
9.750310,-2.846267,-2.799110,-0.694685,-0.563114
9.755312,-2.849661,-2.802424,-0.668192,-0.530564
9.760314,-2.852925,-2.804525,-0.642775,-0.509631
9.765316,-2.856066,-2.807522,-0.618364,-0.479522
9.770318,-2.859087,-2.809421,-0.595002,-0.460285
9.775320,-2.861995,-2.812127,-0.572755,-0.432716
9.780322,-2.864794,-2.813840,-0.551337,-0.414983
9.785324,-2.867489,-2.816278,-0.530952,-0.389686
9.790326,-2.870085,-2.817821,-0.511343,-0.373457
9.795328,-2.872585,-2.820014,-0.492537,-0.350057
9.800330,-2.874994,-2.821399,-0.474591,-0.335186
9.805332,-2.877314,-2.823367,-0.457321,-0.313668
9.810334,-2.879551,-2.824608,-0.440710,-0.299909
9.815336,-2.881706,-2.826367,-0.424881,-0.280064
9.820338,-2.883785,-2.827474,-0.409943,-0.267562
9.825340,-2.885792,-2.829043,-0.395826,-0.249863
9.830342,-2.887731,-2.830032,-0.382427,-0.238657
9.835344,-2.889605,-2.831431,-0.369733,-0.222664
9.840346,-2.891418,-2.832312,-0.357834,-0.212646
9.845348,-2.893173,-2.833559,-0.346556,-0.198452
9.850350,-2.894873,-2.834343,-0.335823,-0.189393
9.855352,-2.896521,-2.835454,-0.325615,-0.176490
9.860354,-2.898120,-2.836152,-0.315899,-0.168270
9.865356,-2.899671,-2.837137,-0.306692,-0.156580
9.870358,-2.901179,-2.837756,-0.298002,-0.149213
9.875360,-2.902644,-2.838630,-0.289795,-0.138732
9.880363,-2.904069,-2.839179,-0.282046,-0.132132
9.885365,-2.905457,-2.839952,-0.274698,-0.122728
9.890367,-2.906809,-2.840437,-0.267725,-0.116776
9.895369,-2.908128,-2.841121,-0.261153,-0.108310
9.900371,-2.909415,-2.841549,-0.255059,-0.103033
9.905373,-2.910674,-2.842152,-0.249407,-0.095693
9.910375,-2.911905,-2.842530,-0.244130,-0.091083
9.915377,-2.913111,-2.843064,-0.239268,-0.084704
9.920379,-2.914294,-2.843399,-0.234736,-0.080732
9.925381,-2.915455,-2.843872,-0.230521,-0.075158
9.930383,-2.916595,-2.844169,-0.226554,-0.071670
9.935385,-2.917717,-2.844589,-0.222831,-0.066733
9.940387,-2.918821,-2.844852,-0.219348,-0.063635
9.945389,-2.919907,-2.845225,-0.216096,-0.059274
9.950391,-2.920979,-2.845460,-0.213052,-0.056536
9.955393,-2.922035,-2.845791,-0.210189,-0.052666
9.960395,-2.923078,-2.845999,-0.207473,-0.050209
9.965397,-2.924108,-2.846293,-0.204890,-0.046702
9.970399,-2.925124,-2.846478,-0.202486,-0.044498
9.975401,-2.926130,-2.846738,-0.200242,-0.041386
9.980403,-2.927125,-2.846902,-0.198112,-0.039417
9.985405,-2.928109,-2.847133,-0.196076,-0.036579
9.990407,-2.929084,-2.847277,-0.194160,-0.034780
9.995409,-2.930049,-2.847481,-0.192332,-0.032206
10.000411,-2.931005,-2.847608,-0.190576,-0.030548
10.005413,-2.931953,-2.847786,-0.188909,-0.028173
10.010415,-2.932893,-2.847897,-0.187302,-0.026648
10.015417,-2.933825,-2.848053,-0.185724,-0.024414
10.020419,-2.934749,-2.848149,-0.184136,-0.022930
10.025421,-2.935665,-2.848282,-0.182524,-0.020700
10.030423,-2.936572,-2.848363,-0.180894,-0.019206
10.035425,-2.937472,-2.848474,-0.179258,-0.016965
10.040427,-2.938363,-2.848540,-0.177629,-0.015474
10.045429,-2.939246,-2.848629,-0.175991,-0.013228
10.050431,-2.940121,-2.848680,-0.174372,-0.011730
10.055433,-2.940989,-2.848746,-0.172789,-0.009505
10.060435,-2.941848,-2.848783,-0.171185,-0.008008
10.065437,-2.942698,-2.848826,-0.169517,-0.005674
10.070439,-2.943541,-2.848847,-0.167752,-0.004043
10.075441,-2.944374,-2.848866,-0.165837,-0.001408
10.080443,-2.945197,-2.848870,-0.163750,0.000494
10.085445,-2.946009,-2.848861,-0.161463,0.003590
10.090447,-2.946809,-2.848845,-0.158984,0.005833
10.095449,-2.947596,-2.848803,-0.156374,0.009385
10.100451,-2.948370,-2.848763,-0.153638,0.011875
10.105453,-2.949130,-2.848684,-0.150836,0.015731
10.110456,-2.949875,-2.848618,-0.147998,0.018358
10.115458,-2.950607,-2.848500,-0.145218,0.022274
10.120460,-2.951325,-2.848408,-0.142464,0.024878
10.125462,-2.952029,-2.848251,-0.139777,0.028727
10.130464,-2.952720,-2.848134,-0.137166,0.031248
10.135466,-2.953398,-2.847939,-0.134651,0.034915
10.140468,-2.954064,-2.847797,-0.132221,0.037304
10.145470,-2.954719,-2.847566,-0.129944,0.040711
10.150472,-2.955362,-2.847401,-0.127840,0.042850
10.155474,-2.955996,-2.847137,-0.125892,0.045866
10.160476,-2.956620,-2.846952,-0.124097,0.047751
10.165478,-2.957235,-2.846660,-0.122441,0.050412
10.170480,-2.957843,-2.846457,-0.120908,0.052082
10.175482,-2.958443,-2.846139,-0.119497,0.054444
10.180484,-2.959037,-2.845920,-0.118182,0.055935
10.185486,-2.959624,-2.845580,-0.116932,0.058084
10.190488,-2.960204,-2.845346,-0.115731,0.059473
10.195490,-2.960779,-2.844985,-0.114544,0.061532
10.200492,-2.961348,-2.844738,-0.113353,0.062904
10.205494,-2.961910,-2.844357,-0.112157,0.064970
10.210496,-2.962467,-2.844095,-0.110973,0.066338
10.215498,-2.963018,-2.843693,-0.109788,0.068390
10.220500,-2.963563,-2.843418,-0.108601,0.069759
10.225502,-2.964103,-2.842996,-0.107424,0.071806
10.230504,-2.964637,-2.842707,-0.106266,0.073156
10.235506,-2.965165,-2.842264,-0.105125,0.075161
10.240508,-2.965687,-2.841962,-0.104014,0.076474
10.245510,-2.966204,-2.841500,-0.102935,0.078406
10.250512,-2.966716,-2.841185,-0.101904,0.079658
10.255514,-2.967222,-2.840703,-0.100932,0.081465
10.260516,-2.967724,-2.840376,-0.100012,0.082624
10.265518,-2.968222,-2.839877,-0.099137,0.084306
10.270520,-2.968715,-2.839539,-0.098298,0.085394
10.275522,-2.969204,-2.839023,-0.097486,0.086992
10.280524,-2.969689,-2.838674,-0.096691,0.088041
10.285526,-2.970170,-2.838143,-0.095910,0.089593
10.290528,-2.970648,-2.837783,-0.095149,0.090614
10.295530,-2.971121,-2.837237,-0.094408,0.092120
10.300532,-2.971591,-2.836867,-0.093673,0.093114
10.305534,-2.972057,-2.836306,-0.092949,0.094594
10.310536,-2.972520,-2.835926,-0.092234,0.095571
10.315538,-2.972979,-2.835350,-0.091522,0.097030
10.320540,-2.973434,-2.834960,-0.090824,0.097992
10.325542,-2.973886,-2.834370,-0.090140,0.099418
10.330544,-2.974335,-2.833971,-0.089459,0.100365
10.335546,-2.974780,-2.833366,-0.088789,0.101771
10.340549,-2.975222,-2.832958,-0.088121,0.102705
10.345551,-2.975661,-2.832339,-0.087458,0.104100
10.350553,-2.976096,-2.831922,-0.086799,0.105023
10.355555,-2.976528,-2.831289,-0.086139,0.106411
10.360557,-2.976957,-2.830862,-0.085480,0.107332
10.365559,-2.977382,-2.830215,-0.084821,0.108712
10.370561,-2.977804,-2.829779,-0.084161,0.109632
10.375563,-2.978223,-2.829119,-0.083498,0.111013
